Event,Name,Team Code,Team Name,Percent
M-200-MEDLEY-LCM,"SETO, Daiya",JPN,Japan,0.7620000000000006
M-200-MEDLEY-LCM,"WANG, Shun",CHN,People's Republic of China,0.46100000000000035
M-200-MEDLEY-LCM,"BRODIE, Leith",AUS,Australia,0.07300000000000005
M-200-MEDLEY-LCM,"LITCHFIELD, Max",GBR,Great Britain,0.013000000000000005
M-200-FREESTYLE-LCM,"BERENS, Richard",USA,United States of America,45.660999999984284
M-200-FREESTYLE-LCM,"HWANG, Sunwoo",KOR,Republic of Korea,28.67300000001206
M-200-FREESTYLE-LCM,"PARK, Taehwan",KOR,Republic of Korea,9.316000000000276
M-200-FREESTYLE-LCM,"SUN, Yang",CHN,People's Republic of China,5.836000000000284
M-200-FREESTYLE-LCM,"DEAN, Tom",GBR,Great Britain,3.749999999999698
M-200-FREESTYLE-LCM,"LEWIS, Clyde",AUS,Australia,3.442999999999732
M-200-FREESTYLE-LCM,"LOCHTE, Ryan",USA,United States of America,2.214999999999867
M-200-FREESTYLE-LCM,"SCOTT, Duncan",GBR,Great Britain,0.8260000000000006
M-200-FREESTYLE-LCM,"MATSUMOTO, Katsuhiro",JPN,Japan,0.2790000000000002
M-200-FREESTYLE-LCM,"MALYUTIN, Martin",RUS,Russian Federation,0.001
M-200-BUTTERFLY-LCM,"SWITKOWSKI, Jan",POL,Poland,31.526000000015546
M-200-BUTTERFLY-LCM,"URLANDO, Luca",USA,United States of America,24.919000000007472
M-200-BUTTERFLY-LCM,"HOROMURA, Nao",JPN,Japan,17.95499999999896
M-200-BUTTERFLY-LCM,"KORZENIOWSKI, Pawel",POL,Poland,14.165999999997588
M-200-BUTTERFLY-LCM,"SAKAI, Masato",JPN,Japan,8.291000000000844
M-200-BUTTERFLY-LCM,"KENDERESI, Tamas",HUN,Hungary,2.704999999999813
M-200-BUTTERFLY-LCM,"BURMESTER, Moss",NZL,New Zealand,0.43700000000000033
M-200-BUTTERFLY-LCM,"SKVORTSOV, Nikolay",RUS,Russian Federation,0.001
M-200-BREASTSTROKE-LCM,"WILSON, Matthew",AUS,Australia,15.089999999997076
M-200-BREASTSTROKE-LCM,"SPRENGER, Christian",AUS,Australia,13.577999999997914
M-200-BREASTSTROKE-LCM,"KAMMINGA, Arno",NED,Netherlands,12.642999999998432
M-200-BREASTSTROKE-LCM,"SATO, Shoma",JPN,Japan,12.623999999998443
M-200-BREASTSTROKE-LCM,"YAMAGUCHI, Akihiro",JPN,Japan,11.951999999998815
M-200-BREASTSTROKE-LCM,"SHANTEAU, Eric",USA,United States of America,11.50999999999906
M-200-BREASTSTROKE-LCM,"PRENOT, Josh",USA,United States of America,9.25400000000031
M-200-BREASTSTROKE-LCM,"WATANABE, Ippei",JPN,Japan,7.2520000000007565
M-200-BREASTSTROKE-LCM,"GYURTA, Daniel",HUN,Hungary,3.2729999999997506
M-200-BREASTSTROKE-LCM,"QIN, Haiyang",CHN,People's Republic of China,1.5889999999999358
M-200-BREASTSTROKE-LCM,"FINK, Nic",USA,United States of America,0.9490000000000007
M-200-BREASTSTROKE-LCM,"LICON, Will",USA,United States of America,0.09300000000000007
M-200-BREASTSTROKE-LCM,"KOSEKI, Yasuhiro",JPN,Japan,0.060000000000000046
M-200-BREASTSTROKE-LCM,"MURDOCH, Ross",GBR,Great Britain,0.048000000000000036
M-200-BREASTSTROKE-LCM,"KITAJIMA, Kosuke",JPN,Japan,0.03900000000000003
M-200-BREASTSTROKE-LCM,"WILBY, James",GBR,Great Britain,0.022000000000000013
M-200-BREASTSTROKE-LCM,"BALANDIN, Dmitriy",KAZ,Kazakhstan,0.016000000000000007
M-200-BREASTSTROKE-LCM,"JAMIESON, Michael",GBR,Great Britain,0.004
M-200-BREASTSTROKE-LCM,"TITENIS, Giedrius",LTU,Lithuania,0.003
M-200-BREASTSTROKE-LCM,"MURA, Ryuya",JPN,Japan,0.001
M-200-BACKSTROKE-LCM,"MURPHY, Ryan",USA,United States of America,19.106000000000368
M-200-BACKSTROKE-LCM,"RYLOV, Evgeny",RUS,Russian Federation,18.040999999999066
M-200-BACKSTROKE-LCM,"GREENBANK, Luke",GBR,Great Britain,17.556999999998474
M-200-BACKSTROKE-LCM,"LOCHTE, Ryan",USA,United States of America,17.30099999999816
M-200-BACKSTROKE-LCM,"LARKIN, Mitchell",AUS,Australia,16.36599999999702
M-200-BACKSTROKE-LCM,"CLARY, Tyler",USA,United States of America,5.658000000000224
M-200-BACKSTROKE-LCM,"HAGINO, Kosuke",JPN,Japan,3.796999999999693
M-200-BACKSTROKE-LCM,"KAWECKI, Radoslaw",POL,Poland,1.577999999999937
M-200-BACKSTROKE-LCM,"MEFFORD, Bryce",USA,United States of America,0.43700000000000033
M-200-BACKSTROKE-LCM,"XU, Jiayu",CHN,People's Republic of China,0.1590000000000001
M-1500-FREESTYLE-LCM,"WELLBROCK, Florian",GER,Germany,9.426000000000215
M-1500-FREESTYLE-LCM,"MELLOULI, Ous",TUN,Tunisia,9.333000000000267
M-1500-FREESTYLE-LCM,"HACKETT, Grant",AUS,Australia,8.882000000000517
M-1500-FREESTYLE-LCM,"PALTRINIERI, Gregorio",ITA,Italy,8.56800000000069
M-1500-FREESTYLE-LCM,"COCHRANE, Ryan",CAN,Canada,7.668000000000895
M-1500-FREESTYLE-LCM,"JAEGER, Connor",USA,United States of America,7.482000000000833
M-1500-FREESTYLE-LCM,"ROMANCHUK, Mykhailo",UKR,Ukraine,7.070000000000696
M-1500-FREESTYLE-LCM,"KIS, Gergo",HUN,Hungary,6.911000000000643
M-1500-FREESTYLE-LCM,"PRILUKOV, Yuriy",RUS,Russian Federation,6.6620000000005595
M-1500-FREESTYLE-LCM,"PERKINS, Kieren",AUS,Australia,6.256000000000424
M-1500-FREESTYLE-LCM,"HORTON, Mack",AUS,Australia,4.615999999999876
M-1500-FREESTYLE-LCM,"DETTI, Gabriele",ITA,Italy,3.4359999999997326
M-1500-FREESTYLE-LCM,"SAWRYMOWICZ, Mateusz",POL,Poland,2.379999999999849
M-1500-FREESTYLE-LCM,"JOENSEN, Pal",FAR,Faroe Islands,2.1469999999998746
M-1500-FREESTYLE-LCM,"DAVIES, David",GBR,Great Britain,1.514999999999944
M-1500-FREESTYLE-LCM,"JENSEN, Larsen",USA,United States of America,1.4839999999999474
M-1500-FREESTYLE-LCM,"WILIMOVSKY, Jordan",USA,United States of America,1.2809999999999697
M-1500-FREESTYLE-LCM,"MCLOUGHLIN, Jack Alan",AUS,Australia,1.2539999999999727
M-1500-FREESTYLE-LCM,"CHRISTIANSEN, Henrik",NOR,Norway,1.2289999999999754
M-1500-FREESTYLE-LCM,"JOLY, Damien",FRA,France,0.7160000000000005
M-1500-FREESTYLE-LCM,"JERVIS, Daniel",GBR,Great Britain,0.7010000000000005
M-1500-FREESTYLE-LCM,"PARK, Taehwan",KOR,Republic of Korea,0.43500000000000033
M-1500-FREESTYLE-LCM,"AUBRY, David",FRA,France,0.2590000000000002
M-1500-FREESTYLE-LCM,"COLBERTALDO, Federico",ITA,Italy,0.25600000000000017
M-1500-FREESTYLE-LCM,"FINKE, Robert",USA,United States of America,0.023000000000000013
M-1500-FREESTYLE-LCM,"ZHANG, Lin",CHN,People's Republic of China,0.010000000000000002
M-100-FREESTYLE-LCM,"HELD, Ryan",USA,United States of America,32.33600000001534
M-100-FREESTYLE-LCM,"SULLIVAN, Eamon",AUS,Australia,30.533000000014333
M-100-FREESTYLE-LCM,"BERNARD, Alain",FRA,France,27.571000000010713
M-100-FREESTYLE-LCM,"BOUSQUET, Frederick",FRA,France,7.021000000000679
M-100-FREESTYLE-LCM,"DRESSEL, Caeleb",USA,United States of America,1.8039999999999121
M-100-FREESTYLE-LCM,"WALTERS, David",USA,United States of America,0.4950000000000004
M-100-FREESTYLE-LCM,"CHALMERS, Kyle",AUS,Australia,0.16000000000000011
M-100-FREESTYLE-LCM,"KOLESNIKOV, Kliment",RUS,Russian Federation,0.07900000000000006
M-100-FREESTYLE-LCM,"MAGNUSSEN, James",AUS,Australia,0.001
M-100-BUTTERFLY-LCM,"MUNOZ, Rafael",ESP,Spain,99.88400000011288
M-100-BUTTERFLY-LCM,"TEMPLE, Matthew",AUS,Australia,0.10000000000000007
M-100-BUTTERFLY-LCM,"CODIA, Piero",ITA,Italy,0.015000000000000006
M-100-BUTTERFLY-LCM,"ROONEY, Maxime",USA,United States of America,0.001
M-100-BREASTSTROKE-LCM,"ANDREW, Michael",USA,United States of America,56.84999999995821
M-100-BREASTSTROKE-LCM,"SHYMANOVICH, Ilya",BLR,Belarus,14.009999999997675
M-100-BREASTSTROKE-LCM,"FINK, Nic",USA,United States of America,12.222999999998665
M-100-BREASTSTROKE-LCM,"PEATY, Adam",GBR,Great Britain,10.39299999999968
M-100-BREASTSTROKE-LCM,"KAMMINGA, Arno",NED,Netherlands,3.7259999999997007
M-100-BREASTSTROKE-LCM,"BORYSIK, Igor",UKR,Ukraine,1.3369999999999636
M-100-BREASTSTROKE-LCM,"RICKARD, Brenton",AUS,Australia,0.9990000000000008
M-100-BREASTSTROKE-LCM,"MARTINENGHI, Nicolo",ITA,Italy,0.18600000000000014
M-100-BREASTSTROKE-LCM,"VAN DER BURGH, Cameron",RSA,South Africa,0.18200000000000013
M-100-BREASTSTROKE-LCM,"DUBOSCQ, Hugues",FRA,France,0.07900000000000006
M-100-BREASTSTROKE-LCM,"WILBY, James",GBR,Great Britain,0.015000000000000006
M-100-BACKSTROKE-LCM,"MURPHY, Ryan",USA,United States of America,21.296000000003044
M-100-BACKSTROKE-LCM,"KOLESNIKOV, Kliment",RUS,Russian Federation,19.506000000000856
M-100-BACKSTROKE-LCM,"KOGA, Junya",JPN,Japan,15.738999999996716
M-100-BACKSTROKE-LCM,"PLUMMER, David",USA,United States of America,13.443999999997988
M-100-BACKSTROKE-LCM,"PEIRSOL, Aaron",USA,United States of America,13.362999999998033
M-100-BACKSTROKE-LCM,"MEEUW, Helge",GER,Germany,6.7130000000005765
M-100-BACKSTROKE-LCM,"LARKIN, Mitchell",AUS,Australia,6.344000000000453
M-100-BACKSTROKE-LCM,"XU, Jiayu",CHN,People's Republic of China,3.2999999999997476
M-100-BACKSTROKE-LCM,"LACOURT, Camille",FRA,France,0.18500000000000014
M-100-BACKSTROKE-LCM,"ARMSTRONG, Joseph",USA,United States of America,0.08800000000000006
M-100-BACKSTROKE-LCM,"GREVERS, Matt",USA,United States of America,0.01900000000000001
M-100-BACKSTROKE-LCM,"IRIE, Ryosuke",JPN,Japan,0.002
M-100-BACKSTROKE-LCM,"WILDEBOER FABER, Aschwin",ESP,Spain,0.001
F-800-FREESTYLE-LCM,"EVANS, Janet",USA,United States of America,7.940000000000986
F-800-FREESTYLE-LCM,"JACKSON, Joanne",GBR,Great Britain,7.8360000000009515
F-800-FREESTYLE-LCM,"TITMUS, Ariarne",AUS,Australia,7.690000000000903
F-800-FREESTYLE-LCM,"WANG, Jianjiahe",CHN,People's Republic of China,7.614000000000877
F-800-FREESTYLE-LCM,"LI, Bingjie",CHN,People's Republic of China,7.026000000000681
F-800-FREESTYLE-LCM,"FRIIS, Lotte",DEN,Denmark,6.769000000000595
F-800-FREESTYLE-LCM,"SMITH, Leah",USA,United States of America,6.610000000000542
F-800-FREESTYLE-LCM,"QUADARELLA, Simona",ITA,Italy,6.577000000000531
F-800-FREESTYLE-LCM,"FILIPPI, Alessia",ITA,Italy,6.512000000000509
F-800-FREESTYLE-LCM,"CARLIN, Jaz",GBR,Great Britain,6.341000000000452
F-800-FREESTYLE-LCM,"POTEC, Camelia",ROU,Romania,6.191000000000402
F-800-FREESTYLE-LCM,"KOHLER, Sarah",GER,Germany,5.5510000000001885
F-800-FREESTYLE-LCM,"KAPAS, Boglarka",HUN,Hungary,4.904999999999973
F-800-FREESTYLE-LCM,"MELVERTON, Kiah",AUS,Australia,4.810999999999941
F-800-FREESTYLE-LCM,"ZIEGLER, Kate",USA,United States of America,2.4469999999998415
F-800-FREESTYLE-LCM,"BELMONTE, Mireia",ESP,Spain,2.3659999999998504
F-800-FREESTYLE-LCM,"BOYLE, Lauren",NZL,New Zealand,1.3559999999999615
F-800-FREESTYLE-LCM,"ASHWOOD, Jessica",AUS,Australia,1.1749999999999814
F-800-FREESTYLE-LCM,"MANAUDOU, Laure",FRA,France,0.2770000000000002
F-800-FREESTYLE-LCM,"XIN, Xin",CHN,People's Republic of China,0.006
F-50-FREESTYLE-LCM,"ALSHAMMAR, Therese",SWE,Sweden,38.43400000000113
F-50-FREESTYLE-LCM,"SJOESTROEM, Sarah",SWE,Sweden,33.380000000012906
F-50-FREESTYLE-LCM,"STEFFEN, Britta",GER,Germany,21.6690000000035
F-50-FREESTYLE-LCM,"LIU, Xiang",CHN,People's Republic of China,3.8439999999996877
F-50-FREESTYLE-LCM,"BLUME, Pernille",DEN,Denmark,0.9210000000000007
F-50-FREESTYLE-LCM,"CAMPBELL, Cate",AUS,Australia,0.8950000000000007
F-50-FREESTYLE-LCM,"MCKEON, Emma",AUS,Australia,0.8140000000000006
F-50-FREESTYLE-LCM,"LENTON, Libby",AUS,Australia,0.026000000000000016
F-50-FREESTYLE-LCM,"VELDHUIS, Magdalena",NED,Netherlands,0.017000000000000008
F-400-MEDLEY-LCM,"COVENTRY, Kirsty",ZIM,Zimbabwe,18.991000000000227
F-400-MEDLEY-LCM,"HOFF, Katie",USA,United States of America,10.80799999999945
F-400-MEDLEY-LCM,"HOSSZU, Katinka",HUN,Hungary,9.67000000000008
F-400-MEDLEY-LCM,"YE, Shiwen",CHN,People's Republic of China,8.994000000000455
F-400-MEDLEY-LCM,"RICE, Stephanie",AUS,Australia,8.344000000000815
F-400-MEDLEY-LCM,"ZHENG, Rongrong",CHN,People's Republic of China,7.6810000000009
F-400-MEDLEY-LCM,"DI RADO, Maya",USA,United States of America,7.221000000000746
F-400-MEDLEY-LCM,"OVERHOLT, Emily",CAN,Canada,6.232000000000416
F-400-MEDLEY-LCM,"PICKREM, Sydney",CAN,Canada,5.2870000000001
F-400-MEDLEY-LCM,"BEISEL, Elizabeth",USA,United States of America,4.394999999999802
F-400-MEDLEY-LCM,"OHASHI, Yui",JPN,Japan,4.361999999999791
F-400-MEDLEY-LCM,"MARGALIS, Melanie",USA,United States of America,3.033999999999777
F-400-MEDLEY-LCM,"BELMONTE, Mireia",ESP,Spain,2.6559999999998185
F-400-MEDLEY-LCM,"MILEY, Hannah",GBR,Great Britain,1.8269999999999096
F-400-MEDLEY-LCM,"MCKEOWN, Kaylee",AUS,Australia,0.35100000000000026
F-400-MEDLEY-LCM,"LI, Xuanxu",CHN,People's Republic of China,0.1450000000000001
F-400-MEDLEY-LCM,"KLOCHKOVA, Yana",UKR,Ukraine,0.001
F-400-MEDLEY-LCM,"WILLMOTT, Aimee",GBR,Great Britain,0.001
F-400-FREESTYLE-LCM,"PELLEGRINI, Federica",ITA,Italy,14.799999999997237
F-400-FREESTYLE-LCM,"ADLINGTON, Rebecca",GBR,Great Britain,12.723999999998387
F-400-FREESTYLE-LCM,"SMITH, Leah",USA,United States of America,11.531999999999048
F-400-FREESTYLE-LCM,"KESELY, Ajna",HUN,Hungary,11.246999999999206
F-400-FREESTYLE-LCM,"JACKSON, Joanne",GBR,Great Britain,10.003999999999895
F-400-FREESTYLE-LCM,"LI, Bingjie",CHN,People's Republic of China,8.122000000000938
F-400-FREESTYLE-LCM,"COSTA, Melani",ESP,Spain,7.212000000000743
F-400-FREESTYLE-LCM,"SCHMITT, Allison",USA,United States of America,6.445000000000487
F-400-FREESTYLE-LCM,"MANAUDOU, Laure",FRA,France,6.2280000000004145
F-400-FREESTYLE-LCM,"MUFFAT, Camille",FRA,France,4.901999999999972
F-400-FREESTYLE-LCM,"CARLIN, Jaz",GBR,Great Britain,3.985999999999672
F-400-FREESTYLE-LCM,"KAPAS, Boglarka",HUN,Hungary,2.776999999999805
F-400-FREESTYLE-LCM,"VAN ROUWENDAAL, Sharon",NED,Netherlands,0.017000000000000008
F-400-FREESTYLE-LCM,"CAO, Yue",CHN,People's Republic of China,0.003
F-400-FREESTYLE-LCM,"POTEC, Camelia",ROU,Romania,0.001
F-200-MEDLEY-LCM,"BAKER, Kathleen",USA,United States of America,44.831999999986216
F-200-MEDLEY-LCM,"KIM, Seoyeong",KOR,Republic of Korea,41.82199999999323
F-200-MEDLEY-LCM,"MCKEOWN, Kaylee",AUS,Australia,7.224000000000747
F-200-MEDLEY-LCM,"WATANABE, Kanako",JPN,Japan,4.780999999999931
F-200-MEDLEY-LCM,"COVENTRY, Kirsty",ZIM,Zimbabwe,1.1109999999999884
F-200-MEDLEY-LCM,"COX, Madisyn",USA,United States of America,0.1500000000000001
F-200-MEDLEY-LCM,"DI RADO, Maya",USA,United States of America,0.04400000000000003
F-200-MEDLEY-LCM,"PICKREM, Sydney",CAN,Canada,0.026000000000000016
F-200-MEDLEY-LCM,"OMOTO, Rika",JPN,Japan,0.009000000000000001
F-200-MEDLEY-LCM,"MARGALIS, Melanie",USA,United States of America,0.001
F-200-FREESTYLE-LCM,"IKEE, Rikako",JPN,Japan,30.71200000001455
F-200-FREESTYLE-LCM,"RUCK, Taylor",CAN,Canada,12.472999999998526
F-200-FREESTYLE-LCM,"SJOESTROEM, Sarah",SWE,Sweden,10.548999999999593
F-200-FREESTYLE-LCM,"TITMUS, Ariarne",AUS,Australia,8.669000000000635
F-200-FREESTYLE-LCM,"YANG, Junxuan",CHN,People's Republic of China,8.200000000000895
F-200-FREESTYLE-LCM,"SCHMITT, Allison",USA,United States of America,7.966000000000995
F-200-FREESTYLE-LCM,"LEDECKY, Katie",USA,United States of America,6.158000000000391
F-200-FREESTYLE-LCM,"HAUGHEY, Siobhan",HKG,"Hong Kong, China",5.573000000000196
F-200-FREESTYLE-LCM,"PANG, Jiaying",CHN,People's Republic of China,4.285999999999766
F-200-FREESTYLE-LCM,"ISAKOVIC, Sara",SLO,Slovenia,3.9259999999996786
F-200-FREESTYLE-LCM,"MCKEON, Emma",AUS,Australia,0.9660000000000007
F-200-FREESTYLE-LCM,"HAUGHEY, Siobhan Bernadette",HKG,"Hong Kong, China",0.22900000000000018
F-200-FREESTYLE-LCM,"MUFFAT, Camille",FRA,France,0.11000000000000008
F-200-FREESTYLE-LCM,"FRANKLIN, Missy",USA,United States of America,0.09400000000000007
F-200-FREESTYLE-LCM,"HEEMSKERK, Femke",NED,Netherlands,0.06900000000000005
F-200-FREESTYLE-LCM,"ANDRUSENKO, Veronika",RUS,Russian Federation,0.011000000000000003
F-200-FREESTYLE-LCM,"SHEN, Duo",CHN,People's Republic of China,0.008
F-200-FREESTYLE-LCM,"BONNET, Charlotte",FRA,France,0.001
F-200-BUTTERFLY-LCM,"GONG, Jie",CHN,People's Republic of China,41.661999999993604
F-200-BUTTERFLY-LCM,"THOMAS, Alys Margaret",GBR,Great Britain,32.35800000001529
F-200-BUTTERFLY-LCM,"GROVES, Madeline",AUS,Australia,7.482000000000833
F-200-BUTTERFLY-LCM,"BELMONTE, Mireia",ESP,Spain,4.826999999999947
F-200-BUTTERFLY-LCM,"HOSSZU, Katinka",HUN,Hungary,3.9799999999996727
F-200-BUTTERFLY-LCM,"MONGEL, Aurore",FRA,France,3.568999999999718
F-200-BUTTERFLY-LCM,"GANDY, Ellen",GBR,Great Britain,3.4019999999997363
F-200-BUTTERFLY-LCM,"LOWE, Jemma",GBR,Great Britain,1.314999999999966
F-200-BUTTERFLY-LCM,"HENTKE, Franziska",GER,Germany,0.7820000000000006
F-200-BUTTERFLY-LCM,"HOSHI, Natsumi",JPN,Japan,0.5420000000000004
F-200-BUTTERFLY-LCM,"JEDRZEJCZAK, Otylia",POL,Poland,0.06400000000000004
F-200-BUTTERFLY-LCM,"LACROIX, Audrey",CAN,Canada,0.017000000000000008
F-200-BREASTSTROKE-LCM,"JONES, Leisel",AUS,Australia,22.802000000004885
F-200-BREASTSTROKE-LCM,"PIERSE, Annamay",CAN,Canada,15.330999999996942
F-200-BREASTSTROKE-LCM,"KANETO, Rie",JPN,Japan,12.820999999998334
F-200-BREASTSTROKE-LCM,"SUZUKI, Satomi",JPN,Japan,10.133999999999823
F-200-BREASTSTROKE-LCM,"LAZOR, Annie",USA,United States of America,9.180000000000351
F-200-BREASTSTROKE-LCM,"WATANABE, Kanako",JPN,Japan,8.42500000000077
F-200-BREASTSTROKE-LCM,"RENSHAW, Molly",GBR,Great Britain,7.53200000000085
F-200-BREASTSTROKE-LCM,"SCHOENMAKER, Tatjana",RSA,South Africa,6.7610000000005925
F-200-BREASTSTROKE-LCM,"CHIKUNOVA, Evgeniia",RUS,Russian Federation,4.32799999999978
F-200-BREASTSTROKE-LCM,"HIGL, Nadja",SRB,Serbia,1.2359999999999747
F-200-BREASTSTROKE-LCM,"AOKI, Reona",JPN,Japan,0.6900000000000005
F-200-BREASTSTROKE-LCM,"WOOD, Abbie",GBR,Great Britain,0.4150000000000003
F-200-BREASTSTROKE-LCM,"GALAT, Bethany",USA,United States of America,0.17300000000000013
F-200-BREASTSTROKE-LCM,"KING, Lilly",USA,United States of America,0.09100000000000007
F-200-BREASTSTROKE-LCM,"MCKEOWN, Taylor",AUS,Australia,0.06800000000000005
F-200-BREASTSTROKE-LCM,"MAMIE, Lisa",SUI,Switzerland,0.007
F-200-BREASTSTROKE-LCM,"SUMRALL, Micah",USA,United States of America,0.006
F-200-BACKSTROKE-LCM,"HOELZER, Margaret",USA,United States of America,15.675999999996751
F-200-BACKSTROKE-LCM,"WHITE, Rhyan Elizabeth",USA,United States of America,11.13099999999927
F-200-BACKSTROKE-LCM,"PANZIERA, Margherita",ITA,Italy,10.088999999999848
F-200-BACKSTROKE-LCM,"ZHAO, Jing",CHN,People's Republic of China,9.713000000000056
F-200-BACKSTROKE-LCM,"ZUEVA, Anastasia",RUS,Russian Federation,8.239000000000873
