Event,Name,Team Code,Team Name,Percent
M-200-FREESTYLE-LCM,"GUY, James",GBR,Great Britain,0.1
M-200-FREESTYLE-LCM,"VAN DEN HOOGENBAND, Pieter",NED,Netherlands,0.1
M-200-BUTTERFLY-LCM,"PHELPS, Michael",USA,United States of America,51.700000000000465
M-200-BUTTERFLY-LCM,"CSEH, Laszlo",HUN,Hungary,18.19999999999999
M-200-BUTTERFLY-LCM,"MATSUDA, Takeshi",JPN,Japan,16.599999999999966
M-200-BUTTERFLY-LCM,"KORZENIOWSKI, Pawel",POL,Poland,8.199999999999987
M-200-BUTTERFLY-LCM,"SWITKOWSKI, Jan",POL,Poland,3.600000000000002
M-200-BUTTERFLY-LCM,"LE CLOS, Chad",RSA,South Africa,1.3
M-200-BUTTERFLY-LCM,"BURMESTER, Moss",NZL,New Zealand,0.30000000000000004
M-200-BUTTERFLY-LCM,"SAKAI, Masato",JPN,Japan,0.1
M-200-BREASTSTROKE-LCM,"PRENOT, Josh",USA,United States of America,98.59999999999867
M-200-BREASTSTROKE-LCM,"YAMAGUCHI, Akihiro",JPN,Japan,1.3
M-200-BREASTSTROKE-LCM,"MURDOCH, Ross",GBR,Great Britain,0.1
M-200-BACKSTROKE-LCM,"PEIRSOL, Aaron",USA,United States of America,34.200000000000216
M-200-BACKSTROKE-LCM,"LARKIN, Mitchell",AUS,Australia,24.400000000000077
M-200-BACKSTROKE-LCM,"LOCHTE, Ryan",USA,United States of America,20.800000000000026
M-200-BACKSTROKE-LCM,"IRIE, Ryosuke",JPN,Japan,8.499999999999986
M-200-BACKSTROKE-LCM,"MURPHY, Ryan",USA,United States of America,4.4
M-200-BACKSTROKE-LCM,"CLARY, Tyler",USA,United States of America,3.0000000000000013
M-200-BACKSTROKE-LCM,"RYLOV, Evgeny",RUS,Russian Federation,2.1000000000000005
M-200-BACKSTROKE-LCM,"HAGINO, Kosuke",JPN,Japan,1.5000000000000002
M-200-BACKSTROKE-LCM,"KAWECKI, Radoslaw",POL,Poland,0.5
M-200-BACKSTROKE-LCM,"VYATCHANIN, Arkady",RUS,Russian Federation,0.30000000000000004
M-200-BACKSTROKE-LCM,"WILDEBOER FABER, Aschwin",ESP,Spain,0.2
M-200-BACKSTROKE-LCM,"PEBLEY, Jacob",USA,United States of America,0.1
M-1500-FREESTYLE-LCM,"SUN, Yang",CHN,People's Republic of China,16.19999999999996
M-1500-FREESTYLE-LCM,"PALTRINIERI, Gregorio",ITA,Italy,13.09999999999997
M-1500-FREESTYLE-LCM,"HACKETT, Grant",AUS,Australia,10.999999999999977
M-1500-FREESTYLE-LCM,"MELLOULI, Ous",TUN,Tunisia,9.399999999999983
M-1500-FREESTYLE-LCM,"COCHRANE, Ryan",CAN,Canada,7.999999999999988
M-1500-FREESTYLE-LCM,"HORTON, Mack",AUS,Australia,7.999999999999988
M-1500-FREESTYLE-LCM,"KIS, Gergo",HUN,Hungary,7.899999999999988
M-1500-FREESTYLE-LCM,"PRILUKOV, Yuriy",RUS,Russian Federation,5.899999999999995
M-1500-FREESTYLE-LCM,"PERKINS, Kieren",AUS,Australia,5.299999999999997
M-1500-FREESTYLE-LCM,"JAEGER, Connor",USA,United States of America,4.6
M-1500-FREESTYLE-LCM,"JENSEN, Larsen",USA,United States of America,1.9000000000000006
M-1500-FREESTYLE-LCM,"WILIMOVSKY, Jordan",USA,United States of America,1.6000000000000003
M-1500-FREESTYLE-LCM,"DAVIES, David",GBR,Great Britain,1.5000000000000002
M-1500-FREESTYLE-LCM,"SAWRYMOWICZ, Mateusz",POL,Poland,1.5000000000000002
M-1500-FREESTYLE-LCM,"JOENSEN, Pal",FAR,Faroe Islands,0.9999999999999999
M-1500-FREESTYLE-LCM,"PARK, Taehwan",KOR,Republic of Korea,0.9999999999999999
M-1500-FREESTYLE-LCM,"DETTI, Gabriele",ITA,Italy,0.7999999999999999
M-1500-FREESTYLE-LCM,"ZHANG, Lin",CHN,People's Republic of China,0.5
M-1500-FREESTYLE-LCM,"MCLOUGHLIN, Jack Alan",AUS,Australia,0.30000000000000004
M-1500-FREESTYLE-LCM,"HARRISON, Jordan",AUS,Australia,0.2
M-1500-FREESTYLE-LCM,"STANCZYK, Przemyslaw",POL,Poland,0.2
M-1500-FREESTYLE-LCM,"COLBERTALDO, Federico",ITA,Italy,0.1
M-100-FREESTYLE-LCM,"BERNARD, Alain",FRA,France,49.40000000000043
M-100-FREESTYLE-LCM,"SULLIVAN, Eamon",AUS,Australia,43.70000000000035
M-100-FREESTYLE-LCM,"BOUSQUET, Frederick",FRA,France,4.999999999999998
M-100-FREESTYLE-LCM,"CIELO FILHO, Cesar",BRA,Brazil,1.9000000000000006
M-100-BUTTERFLY-LCM,"CAVIC, Milorad",SRB,Serbia,62.10000000000061
M-100-BUTTERFLY-LCM,"MUNOZ, Rafael",ESP,Spain,37.90000000000027
M-100-BREASTSTROKE-LCM,"PEATY, Adam",GBR,Great Britain,85.49999999999942
M-100-BREASTSTROKE-LCM,"BORYSIK, Igor",UKR,Ukraine,11.499999999999975
M-100-BREASTSTROKE-LCM,"DALE OEN, Alexander",NOR,Norway,1.2
M-100-BREASTSTROKE-LCM,"RICKARD, Brenton",AUS,Australia,0.8999999999999999
M-100-BREASTSTROKE-LCM,"VAN DER BURGH, Cameron",RSA,South Africa,0.8999999999999999
M-100-BACKSTROKE-LCM,"PEIRSOL, Aaron",USA,United States of America,44.40000000000036
M-100-BACKSTROKE-LCM,"MURPHY, Ryan",USA,United States of America,22.200000000000045
M-100-BACKSTROKE-LCM,"LARKIN, Mitchell",AUS,Australia,19.1
M-100-BACKSTROKE-LCM,"KOGA, Junya",JPN,Japan,6.8999999999999915
M-100-BACKSTROKE-LCM,"PLUMMER, David",USA,United States of America,5.4999999999999964
M-100-BACKSTROKE-LCM,"MEEUW, Helge",GER,Germany,1.3
M-100-BACKSTROKE-LCM,"LACOURT, Camille",FRA,France,0.6
F-800-FREESTYLE-LCM,"LEDECKY, Katie",USA,United States of America,36.80000000000025
F-800-FREESTYLE-LCM,"EVANS, Janet",USA,United States of America,12.599999999999971
F-800-FREESTYLE-LCM,"JACKSON, Joanne",GBR,Great Britain,12.599999999999971
F-800-FREESTYLE-LCM,"FILIPPI, Alessia",ITA,Italy,6.799999999999992
F-800-FREESTYLE-LCM,"CARLIN, Jaz",GBR,Great Britain,5.799999999999995
F-800-FREESTYLE-LCM,"ADLINGTON, Rebecca",GBR,Great Britain,5.399999999999997
F-800-FREESTYLE-LCM,"FRIIS, Lotte",DEN,Denmark,5.399999999999997
F-800-FREESTYLE-LCM,"POTEC, Camelia",ROU,Romania,5.299999999999997
F-800-FREESTYLE-LCM,"ZIEGLER, Kate",USA,United States of America,2.3000000000000007
F-800-FREESTYLE-LCM,"BOYLE, Lauren",NZL,New Zealand,2.1000000000000005
F-800-FREESTYLE-LCM,"ASHWOOD, Jessica",AUS,Australia,0.9999999999999999
F-800-FREESTYLE-LCM,"MOHRING, Anke",GDR,German Democratic Republic,0.9999999999999999
F-800-FREESTYLE-LCM,"BELMONTE, Mireia",ESP,Spain,0.8999999999999999
F-800-FREESTYLE-LCM,"MANAUDOU, Laure",FRA,France,0.8999999999999999
F-800-FREESTYLE-LCM,"XIN, Xin",CHN,People's Republic of China,0.6
F-800-FREESTYLE-LCM,"BENNETT, Brooke",USA,United States of America,0.5
F-50-FREESTYLE-LCM,"ALSHAMMAR, Therese",SWE,Sweden,56.700000000000536
F-50-FREESTYLE-LCM,"STEFFEN, Britta",GER,Germany,43.300000000000345
F-400-MEDLEY-LCM,"COVENTRY, Kirsty",ZIM,Zimbabwe,30.100000000000158
F-400-MEDLEY-LCM,"HOSSZU, Katinka",HUN,Hungary,16.399999999999963
F-400-MEDLEY-LCM,"YE, Shiwen",CHN,People's Republic of China,13.499999999999968
F-400-MEDLEY-LCM,"RICE, Stephanie",AUS,Australia,12.399999999999972
F-400-MEDLEY-LCM,"HOFF, Katie",USA,United States of America,9.799999999999981
F-400-MEDLEY-LCM,"DI RADO, Maya",USA,United States of America,4.6
F-400-MEDLEY-LCM,"OVERHOLT, Emily",CAN,Canada,4.4
F-400-MEDLEY-LCM,"ZHENG, Rongrong",CHN,People's Republic of China,2.700000000000001
F-400-MEDLEY-LCM,"BEISEL, Elizabeth",USA,United States of America,2.0000000000000004
F-400-MEDLEY-LCM,"MILEY, Hannah",GBR,Great Britain,1.7000000000000004
F-400-MEDLEY-LCM,"BELMONTE, Mireia",ESP,Spain,1.6000000000000003
F-400-MEDLEY-LCM,"LI, Xuanxu",CHN,People's Republic of China,0.30000000000000004
F-400-MEDLEY-LCM,"KLOCHKOVA, Yana",UKR,Ukraine,0.2
F-400-MEDLEY-LCM,"ZHOU, Min",CHN,People's Republic of China,0.2
F-400-MEDLEY-LCM,"WILLMOTT, Aimee",GBR,Great Britain,0.1
F-400-FREESTYLE-LCM,"LEDECKY, Katie",USA,United States of America,28.400000000000134
F-400-FREESTYLE-LCM,"PELLEGRINI, Federica",ITA,Italy,25.30000000000009
F-400-FREESTYLE-LCM,"SMITH, Leah",USA,United States of America,16.29999999999996
F-400-FREESTYLE-LCM,"JACKSON, Joanne",GBR,Great Britain,13.799999999999967
F-400-FREESTYLE-LCM,"ADLINGTON, Rebecca",GBR,Great Britain,5.799999999999995
F-400-FREESTYLE-LCM,"SCHMITT, Allison",USA,United States of America,3.0000000000000013
F-400-FREESTYLE-LCM,"MANAUDOU, Laure",FRA,France,2.800000000000001
F-400-FREESTYLE-LCM,"COSTA, Melani",ESP,Spain,2.2000000000000006
F-400-FREESTYLE-LCM,"MUFFAT, Camille",FRA,France,1.5000000000000002
F-400-FREESTYLE-LCM,"CAO, Yue",CHN,People's Republic of China,0.30000000000000004
F-400-FREESTYLE-LCM,"PALMER, Kylie",AUS,Australia,0.2
F-400-FREESTYLE-LCM,"VAN ROUWENDAAL, Sharon",NED,Netherlands,0.2
F-400-FREESTYLE-LCM,"HOFF, Katie",USA,United States of America,0.1
F-400-FREESTYLE-LCM,"KAPAS, Boglarka",HUN,Hungary,0.1
F-200-MEDLEY-LCM,"KUKORS, Ariana",USA,United States of America,39.700000000000294
F-200-MEDLEY-LCM,"HOSSZU, Katinka",HUN,Hungary,29.60000000000015
F-200-MEDLEY-LCM,"RICE, Stephanie",AUS,Australia,8.599999999999985
F-200-MEDLEY-LCM,"WATANABE, Kanako",JPN,Japan,7.799999999999988
F-200-MEDLEY-LCM,"YE, Shiwen",CHN,People's Republic of China,6.699999999999992
F-200-MEDLEY-LCM,"COVENTRY, Kirsty",ZIM,Zimbabwe,3.1000000000000014
F-200-MEDLEY-LCM,"COUTTS, Alicia",AUS,Australia,2.1000000000000005
F-200-MEDLEY-LCM,"O'CONNOR, Siobhan",GBR,Great Britain,1.7000000000000004
F-200-MEDLEY-LCM,"LEVERENZ, Caitlin",USA,United States of America,0.30000000000000004
F-200-MEDLEY-LCM,"MUFFAT, Camille",FRA,France,0.2
F-200-MEDLEY-LCM,"DI RADO, Maya",USA,United States of America,0.1
F-200-MEDLEY-LCM,"MILEY, Hannah",GBR,Great Britain,0.1
F-200-FREESTYLE-LCM,"SCHMITT, Allison",USA,United States of America,34.800000000000225
F-200-FREESTYLE-LCM,"PELLEGRINI, Federica",ITA,Italy,30.700000000000166
F-200-FREESTYLE-LCM,"PANG, Jiaying",CHN,People's Republic of China,14.899999999999963
F-200-FREESTYLE-LCM,"SJOESTROEM, Sarah",SWE,Sweden,11.799999999999974
F-200-FREESTYLE-LCM,"ISAKOVIC, Sara",SLO,Slovenia,3.800000000000002
F-200-FREESTYLE-LCM,"LEDECKY, Katie",USA,United States of America,2.800000000000001
F-200-FREESTYLE-LCM,"HEEMSKERK, Femke",NED,Netherlands,0.4
F-200-FREESTYLE-LCM,"FRANKLIN, Missy",USA,United States of America,0.30000000000000004
F-200-FREESTYLE-LCM,"MUFFAT, Camille",FRA,France,0.30000000000000004
F-200-FREESTYLE-LCM,"VOLLMER, Dana",USA,United States of America,0.2
F-200-BUTTERFLY-LCM,"DESCENZA, Mary",USA,United States of America,64.20000000000063
F-200-BUTTERFLY-LCM,"LIU, Zige",CHN,People's Republic of China,22.200000000000045
F-200-BUTTERFLY-LCM,"HOSSZU, Katinka",HUN,Hungary,6.999999999999991
F-200-BUTTERFLY-LCM,"JIAO, Liuyang",CHN,People's Republic of China,3.900000000000002
F-200-BUTTERFLY-LCM,"SCHIPPER, Jess",AUS,Australia,2.500000000000001
F-200-BUTTERFLY-LCM,"BELMONTE, Mireia",ESP,Spain,0.1
F-200-BUTTERFLY-LCM,"GONG, Jie",CHN,People's Republic of China,0.1
F-200-BREASTSTROKE-LCM,"GUNES, Viktoria",TUR,Turkey,32.800000000000196
F-200-BREASTSTROKE-LCM,"EFIMOVA, Yuliya",RUS,Russian Federation,13.09999999999997
F-200-BREASTSTROKE-LCM,"PIERSE, Annamay",CAN,Canada,11.199999999999976
F-200-BREASTSTROKE-LCM,"SUZUKI, Satomi",JPN,Japan,10.699999999999978
F-200-BREASTSTROKE-LCM,"PEDERSEN, Rikke",DEN,Denmark,8.899999999999984
F-200-BREASTSTROKE-LCM,"SONI, Rebecca",USA,United States of America,8.699999999999985
F-200-BREASTSTROKE-LCM,"KANETO, Rie",JPN,Japan,8.499999999999986
F-200-BREASTSTROKE-LCM,"JONES, Leisel",AUS,Australia,3.700000000000002
F-200-BREASTSTROKE-LCM,"WATANABE, Kanako",JPN,Japan,1.4000000000000001
F-200-BREASTSTROKE-LCM,"HIGL, Nadja",SRB,Serbia,0.5
F-200-BREASTSTROKE-LCM,"MCKEOWN, Taylor",AUS,Australia,0.2
F-200-BREASTSTROKE-LCM,"SHI, Jinglin",CHN,People's Republic of China,0.1
F-200-BREASTSTROKE-LCM,"SUMRALL, Micah",USA,United States of America,0.1
F-200-BREASTSTROKE-LCM,"TUTTON, Chloe",GBR,Great Britain,0.1
F-200-BACKSTROKE-LCM,"COVENTRY, Kirsty",ZIM,Zimbabwe,35.500000000000234
F-200-BACKSTROKE-LCM,"ZUEVA, Anastasia",RUS,Russian Federation,34.900000000000226
F-200-BACKSTROKE-LCM,"FRANKLIN, Missy",USA,United States of America,21.90000000000004
F-200-BACKSTROKE-LCM,"HOELZER, Margaret",USA,United States of America,3.4000000000000017
F-200-BACKSTROKE-LCM,"ZHAO, Jing",CHN,People's Republic of China,1.4000000000000001
F-200-BACKSTROKE-LCM,"PELTON, Elizabeth",USA,United States of America,1.2
F-200-BACKSTROKE-LCM,"BEISEL, Elizabeth",USA,United States of America,0.7999999999999999
F-200-BACKSTROKE-LCM,"FESIKOVA, Anastasiia",RUS,Russian Federation,0.30000000000000004
F-200-BACKSTROKE-LCM,"SEEBOHM, Emily",AUS,Australia,0.30000000000000004
F-200-BACKSTROKE-LCM,"SPOFFORTH, Gemma",GBR,Great Britain,0.30000000000000004
F-1500-FREESTYLE-LCM,"LEDECKY, Katie",USA,United States of America,23.90000000000007
F-1500-FREESTYLE-LCM,"FILIPPI, Alessia",ITA,Italy,19.400000000000006
F-1500-FREESTYLE-LCM,"BOYLE, Lauren",NZL,New Zealand,12.69999999999997
F-1500-FREESTYLE-LCM,"KAPAS, Boglarka",HUN,Hungary,9.399999999999983
F-1500-FREESTYLE-LCM,"ZIEGLER, Kate",USA,United States of America,8.099999999999987
F-1500-FREESTYLE-LCM,"FRIIS, Lotte",DEN,Denmark,6.499999999999993
F-1500-FREESTYLE-LCM,"EVANS, Janet",USA,United States of America,4.4
F-1500-FREESTYLE-LCM,"CARLIN, Jaz",GBR,Great Britain,2.800000000000001
F-1500-FREESTYLE-LCM,"POTEC, Camelia",ROU,Romania,2.600000000000001
F-1500-FREESTYLE-LCM,"KOBRICH, Kristel",CHI,Chile,1.8000000000000005
F-1500-FREESTYLE-LCM,"RIGAMONTI, Flavia",SUI,Switzerland,1.6000000000000003
F-1500-FREESTYLE-LCM,"ASHWOOD, Jessica",AUS,Australia,1.3
F-1500-FREESTYLE-LCM,"PEIRSOL, Hayley",USA,United States of America,1.3
F-1500-FREESTYLE-LCM,"SHIBATA, Ai",JPN,Japan,1.2
F-1500-FREESTYLE-LCM,"BELMONTE, Mireia",ESP,Spain,0.8999999999999999
F-1500-FREESTYLE-LCM,"XU, Danlu",CHN,People's Republic of China,0.5
F-1500-FREESTYLE-LCM,"MACLEAN, Brittany",CAN,Canada,0.4
F-1500-FREESTYLE-LCM,"VILLAECIJA, Erika",ESP,Spain,0.4
F-1500-FREESTYLE-LCM,"SHAO, Yiwen",CHN,People's Republic of China,0.2
F-1500-FREESTYLE-LCM,"STOCKBAUER, Hannah",GER,Germany,0.2
F-1500-FREESTYLE-LCM,"VILAS, Maria",ESP,Spain,0.2
F-1500-FREESTYLE-LCM,"GORMAN, Melissa",AUS,Australia,0.1
F-1500-FREESTYLE-LCM,"LI, Xuanxu",CHN,People's Republic of China,0.1
F-100-FREESTYLE-LCM,"STEFFEN, Britta",GER,Germany,98.79999999999866
F-100-FREESTYLE-LCM,"CAMPBELL, Cate",AUS,Australia,0.7
F-100-FREESTYLE-LCM,"HEEMSKERK, Femke",NED,Netherlands,0.5
F-100-BUTTERFLY-LCM,"LIU, Zige",CHN,People's Republic of China,97.89999999999871
F-100-BUTTERFLY-LCM,"SJOESTROEM, Sarah",SWE,Sweden,1.4000000000000001
F-100-BUTTERFLY-LCM,"SCHIPPER, Jess",AUS,Australia,0.7
F-100-BREASTSTROKE-LCM,"JI, Liping",CHN,People's Republic of China,71.20000000000023
F-100-BREASTSTROKE-LCM,"MEILUTYTE, Ruta",LTU,Lithuania,16.29999999999996
F-100-BREASTSTROKE-LCM,"SONI, Rebecca",USA,United States of America,4.899999999999999
F-100-BREASTSTROKE-LCM,"HARDY, Jessica",USA,United States of America,4.300000000000001
F-100-BREASTSTROKE-LCM,"KING, Lilly",USA,United States of America,2.400000000000001
F-100-BREASTSTROKE-LCM,"EFIMOVA, Yuliya",RUS,Russian Federation,0.8999999999999999
F-100-BACKSTROKE-LCM,"RUSSELL, Sinead",CAN,Canada,92.49999999999902
F-100-BACKSTROKE-LCM,"FRANKLIN, Missy",USA,United States of America,4.100000000000001
F-100-BACKSTROKE-LCM,"ZUEVA, Anastasia",RUS,Russian Federation,2.2000000000000006
F-100-BACKSTROKE-LCM,"SPOFFORTH, Gemma",GBR,Great Britain,1.2
