Event,Name,Team Code,Team Name,Percent
M-200-FREESTYLE-LCM,"LOBINTSEV, Nikita",RUS,Russian Federation,0.11999999999999998
M-200-FREESTYLE-LCM,"GUY, James",GBR,Great Britain,0.060000000000000005
M-200-FREESTYLE-LCM,"HAGINO, Kosuke",JPN,Japan,0.04
M-200-FREESTYLE-LCM,"UCHIDA, Sho",JPN,Japan,0.01
M-200-BUTTERFLY-LCM,"PHELPS, Michael",USA,United States of America,52.6199999999981
M-200-BUTTERFLY-LCM,"CSEH, Laszlo",HUN,Hungary,17.33999999999991
M-200-BUTTERFLY-LCM,"MATSUDA, Takeshi",JPN,Japan,16.24999999999974
M-200-BUTTERFLY-LCM,"KORZENIOWSKI, Pawel",POL,Poland,7.8299999999998775
M-200-BUTTERFLY-LCM,"SWITKOWSKI, Jan",POL,Poland,3.46999999999997
M-200-BUTTERFLY-LCM,"LE CLOS, Chad",RSA,South Africa,1.8800000000000014
M-200-BUTTERFLY-LCM,"BURMESTER, Moss",NZL,New Zealand,0.5200000000000002
M-200-BUTTERFLY-LCM,"SAKAI, Masato",JPN,Japan,0.08
M-200-BUTTERFLY-LCM,"JUKIC, Dinko",AUT,Austria,0.01
M-200-BREASTSTROKE-LCM,"PRENOT, Josh",USA,United States of America,98.29000000001338
M-200-BREASTSTROKE-LCM,"YAMAGUCHI, Akihiro",JPN,Japan,1.5100000000000011
M-200-BREASTSTROKE-LCM,"SPRENGER, Christian",AUS,Australia,0.13999999999999999
M-200-BREASTSTROKE-LCM,"MURDOCH, Ross",GBR,Great Britain,0.04
M-200-BREASTSTROKE-LCM,"GYURTA, Daniel",HUN,Hungary,0.02
M-200-BACKSTROKE-LCM,"PEIRSOL, Aaron",USA,United States of America,33.48000000000191
M-200-BACKSTROKE-LCM,"LARKIN, Mitchell",AUS,Australia,23.940000000000943
M-200-BACKSTROKE-LCM,"LOCHTE, Ryan",USA,United States of America,22.45000000000071
M-200-BACKSTROKE-LCM,"IRIE, Ryosuke",JPN,Japan,8.599999999999861
M-200-BACKSTROKE-LCM,"MURPHY, Ryan",USA,United States of America,4.079999999999957
M-200-BACKSTROKE-LCM,"CLARY, Tyler",USA,United States of America,2.5099999999999905
M-200-BACKSTROKE-LCM,"RYLOV, Evgeny",RUS,Russian Federation,2.339999999999994
M-200-BACKSTROKE-LCM,"HAGINO, Kosuke",JPN,Japan,1.5400000000000011
M-200-BACKSTROKE-LCM,"KAWECKI, Radoslaw",POL,Poland,0.47000000000000025
M-200-BACKSTROKE-LCM,"PEBLEY, Jacob",USA,United States of America,0.20000000000000004
M-200-BACKSTROKE-LCM,"WILDEBOER FABER, Aschwin",ESP,Spain,0.19000000000000003
M-200-BACKSTROKE-LCM,"VYATCHANIN, Arkady",RUS,Russian Federation,0.17
M-200-BACKSTROKE-LCM,"XU, Jiayu",CHN,People's Republic of China,0.03
M-1500-FREESTYLE-LCM,"SUN, Yang",CHN,People's Republic of China,15.569999999999713
M-1500-FREESTYLE-LCM,"PALTRINIERI, Gregorio",ITA,Italy,12.43999999999978
M-1500-FREESTYLE-LCM,"MELLOULI, Ous",TUN,Tunisia,10.749999999999815
M-1500-FREESTYLE-LCM,"HACKETT, Grant",AUS,Australia,10.06999999999983
M-1500-FREESTYLE-LCM,"HORTON, Mack",AUS,Australia,8.379999999999866
M-1500-FREESTYLE-LCM,"KIS, Gergo",HUN,Hungary,7.599999999999882
M-1500-FREESTYLE-LCM,"COCHRANE, Ryan",CAN,Canada,7.099999999999893
M-1500-FREESTYLE-LCM,"PRILUKOV, Yuriy",RUS,Russian Federation,6.3299999999999095
M-1500-FREESTYLE-LCM,"PERKINS, Kieren",AUS,Australia,4.959999999999939
M-1500-FREESTYLE-LCM,"JAEGER, Connor",USA,United States of America,4.549999999999947
M-1500-FREESTYLE-LCM,"SAWRYMOWICZ, Mateusz",POL,Poland,2.299999999999995
M-1500-FREESTYLE-LCM,"DAVIES, David",GBR,Great Britain,1.9800000000000015
M-1500-FREESTYLE-LCM,"JENSEN, Larsen",USA,United States of America,1.7300000000000013
M-1500-FREESTYLE-LCM,"JOENSEN, Pal",FAR,Faroe Islands,1.410000000000001
M-1500-FREESTYLE-LCM,"WILIMOVSKY, Jordan",USA,United States of America,1.2100000000000009
M-1500-FREESTYLE-LCM,"PARK, Taehwan",KOR,Republic of Korea,1.0700000000000007
M-1500-FREESTYLE-LCM,"DETTI, Gabriele",ITA,Italy,0.9000000000000006
M-1500-FREESTYLE-LCM,"ZHANG, Lin",CHN,People's Republic of China,0.6000000000000003
M-1500-FREESTYLE-LCM,"COLBERTALDO, Federico",ITA,Italy,0.4400000000000002
M-1500-FREESTYLE-LCM,"MCLOUGHLIN, Jack Alan",AUS,Australia,0.25000000000000006
M-1500-FREESTYLE-LCM,"HARRISON, Jordan",AUS,Australia,0.20000000000000004
M-1500-FREESTYLE-LCM,"HOFFMANN, Joerg",GER,Germany,0.08
M-1500-FREESTYLE-LCM,"ROMANCHUK, Mykhailo",UKR,Ukraine,0.060000000000000005
M-1500-FREESTYLE-LCM,"STANCZYK, Przemyslaw",POL,Poland,0.02
M-100-FREESTYLE-LCM,"BERNARD, Alain",FRA,France,49.38999999999874
M-100-FREESTYLE-LCM,"SULLIVAN, Eamon",AUS,Australia,43.50999999999991
M-100-FREESTYLE-LCM,"BOUSQUET, Frederick",FRA,France,3.8799999999999613
M-100-FREESTYLE-LCM,"CIELO FILHO, Cesar",BRA,Brazil,3.0699999999999785
M-100-FREESTYLE-LCM,"WALTERS, David",USA,United States of America,0.15
M-100-BUTTERFLY-LCM,"CAVIC, Milorad",SRB,Serbia,61.85999999999626
M-100-BUTTERFLY-LCM,"MUNOZ, Rafael",ESP,Spain,38.10000000000099
M-100-BUTTERFLY-LCM,"PHELPS, Michael",USA,United States of America,0.04
M-100-BREASTSTROKE-LCM,"PEATY, Adam",GBR,Great Britain,84.68000000000642
M-100-BREASTSTROKE-LCM,"BORYSIK, Igor",UKR,Ukraine,11.96999999999979
M-100-BREASTSTROKE-LCM,"DALE OEN, Alexander",NOR,Norway,1.5800000000000012
M-100-BREASTSTROKE-LCM,"RICKARD, Brenton",AUS,Australia,0.9800000000000006
M-100-BREASTSTROKE-LCM,"VAN DER BURGH, Cameron",RSA,South Africa,0.6900000000000004
M-100-BREASTSTROKE-LCM,"DUBOSCQ, Hugues",FRA,France,0.09999999999999999
M-100-BACKSTROKE-LCM,"PEIRSOL, Aaron",USA,United States of America,45.98999999999942
M-100-BACKSTROKE-LCM,"MURPHY, Ryan",USA,United States of America,21.68000000000059
M-100-BACKSTROKE-LCM,"LARKIN, Mitchell",AUS,Australia,18.050000000000022
M-100-BACKSTROKE-LCM,"PLUMMER, David",USA,United States of America,6.479999999999906
M-100-BACKSTROKE-LCM,"KOGA, Junya",JPN,Japan,5.959999999999917
M-100-BACKSTROKE-LCM,"MEEUW, Helge",GER,Germany,1.400000000000001
M-100-BACKSTROKE-LCM,"LACOURT, Camille",FRA,France,0.4200000000000002
M-100-BACKSTROKE-LCM,"IRIE, Ryosuke",JPN,Japan,0.01
M-100-BACKSTROKE-LCM,"XU, Jiayu",CHN,People's Republic of China,0.01
F-800-FREESTYLE-LCM,"LEDECKY, Katie",USA,United States of America,38.930000000000824
F-800-FREESTYLE-LCM,"JACKSON, Joanne",GBR,Great Britain,12.159999999999785
F-800-FREESTYLE-LCM,"EVANS, Janet",USA,United States of America,11.539999999999798
F-800-FREESTYLE-LCM,"FRIIS, Lotte",DEN,Denmark,6.239999999999911
F-800-FREESTYLE-LCM,"FILIPPI, Alessia",ITA,Italy,5.679999999999923
F-800-FREESTYLE-LCM,"POTEC, Camelia",ROU,Romania,5.35999999999993
F-800-FREESTYLE-LCM,"ADLINGTON, Rebecca",GBR,Great Britain,5.319999999999931
F-800-FREESTYLE-LCM,"CARLIN, Jaz",GBR,Great Britain,5.119999999999935
F-800-FREESTYLE-LCM,"ZIEGLER, Kate",USA,United States of America,2.1899999999999973
F-800-FREESTYLE-LCM,"BOYLE, Lauren",NZL,New Zealand,1.9700000000000015
F-800-FREESTYLE-LCM,"ASHWOOD, Jessica",AUS,Australia,1.5300000000000011
F-800-FREESTYLE-LCM,"BELMONTE, Mireia",ESP,Spain,1.2500000000000009
F-800-FREESTYLE-LCM,"MANAUDOU, Laure",FRA,France,1.0200000000000007
F-800-FREESTYLE-LCM,"MOHRING, Anke",GDR,German Democratic Republic,0.6800000000000004
F-800-FREESTYLE-LCM,"XIN, Xin",CHN,People's Republic of China,0.6200000000000003
F-800-FREESTYLE-LCM,"BENNETT, Brooke",USA,United States of America,0.3900000000000002
F-50-FREESTYLE-LCM,"ALSHAMMAR, Therese",SWE,Sweden,59.04999999999682
F-50-FREESTYLE-LCM,"STEFFEN, Britta",GER,Germany,40.930000000000426
F-50-FREESTYLE-LCM,"HALSALL, Fran",GBR,Great Britain,0.01
F-50-FREESTYLE-LCM,"VELDHUIS, Magdalena",NED,Netherlands,0.01
F-400-MEDLEY-LCM,"COVENTRY, Kirsty",ZIM,Zimbabwe,27.710000000001532
F-400-MEDLEY-LCM,"HOSSZU, Katinka",HUN,Hungary,16.969999999999853
F-400-MEDLEY-LCM,"YE, Shiwen",CHN,People's Republic of China,13.969999999999747
F-400-MEDLEY-LCM,"RICE, Stephanie",AUS,Australia,13.449999999999758
F-400-MEDLEY-LCM,"HOFF, Katie",USA,United States of America,9.939999999999833
F-400-MEDLEY-LCM,"OVERHOLT, Emily",CAN,Canada,4.3099999999999525
F-400-MEDLEY-LCM,"DI RADO, Maya",USA,United States of America,3.7299999999999645
F-400-MEDLEY-LCM,"ZHENG, Rongrong",CHN,People's Republic of China,3.2599999999999745
F-400-MEDLEY-LCM,"BELMONTE, Mireia",ESP,Spain,2.1199999999999988
F-400-MEDLEY-LCM,"BEISEL, Elizabeth",USA,United States of America,2.0899999999999994
F-400-MEDLEY-LCM,"MILEY, Hannah",GBR,Great Britain,1.7300000000000013
F-400-MEDLEY-LCM,"WILLMOTT, Aimee",GBR,Great Britain,0.2900000000000001
F-400-MEDLEY-LCM,"LI, Xuanxu",CHN,People's Republic of China,0.16
F-400-MEDLEY-LCM,"KLOCHKOVA, Yana",UKR,Ukraine,0.12999999999999998
F-400-MEDLEY-LCM,"ZHOU, Min",CHN,People's Republic of China,0.11999999999999998
F-400-MEDLEY-LCM,"FILIPPI, Alessia",ITA,Italy,0.02
F-400-FREESTYLE-LCM,"LEDECKY, Katie",USA,United States of America,28.09000000000159
F-400-FREESTYLE-LCM,"PELLEGRINI, Federica",ITA,Italy,26.93000000000141
F-400-FREESTYLE-LCM,"JACKSON, Joanne",GBR,Great Britain,16.279999999999745
F-400-FREESTYLE-LCM,"SMITH, Leah",USA,United States of America,14.009999999999746
F-400-FREESTYLE-LCM,"ADLINGTON, Rebecca",GBR,Great Britain,4.9699999999999385
F-400-FREESTYLE-LCM,"MANAUDOU, Laure",FRA,France,2.769999999999985
F-400-FREESTYLE-LCM,"SCHMITT, Allison",USA,United States of America,2.719999999999986
F-400-FREESTYLE-LCM,"COSTA, Melani",ESP,Spain,2.3199999999999945
F-400-FREESTYLE-LCM,"MUFFAT, Camille",FRA,France,1.420000000000001
F-400-FREESTYLE-LCM,"CAO, Yue",CHN,People's Republic of China,0.25000000000000006
F-400-FREESTYLE-LCM,"VAN ROUWENDAAL, Sharon",NED,Netherlands,0.18000000000000002
F-400-FREESTYLE-LCM,"HOFF, Katie",USA,United States of America,0.02
F-400-FREESTYLE-LCM,"PALMER, Kylie",AUS,Australia,0.02
F-400-FREESTYLE-LCM,"ASHWOOD, Jessica",AUS,Australia,0.01
F-400-FREESTYLE-LCM,"BOYLE, Lauren",NZL,New Zealand,0.01
F-200-MEDLEY-LCM,"KUKORS, Ariana",USA,United States of America,38.76000000000086
F-200-MEDLEY-LCM,"HOSSZU, Katinka",HUN,Hungary,30.040000000001896
F-200-MEDLEY-LCM,"RICE, Stephanie",AUS,Australia,9.759999999999836
F-200-MEDLEY-LCM,"WATANABE, Kanako",JPN,Japan,7.23999999999989
F-200-MEDLEY-LCM,"YE, Shiwen",CHN,People's Republic of China,6.579999999999904
F-200-MEDLEY-LCM,"COVENTRY, Kirsty",ZIM,Zimbabwe,3.6899999999999653
F-200-MEDLEY-LCM,"O'CONNOR, Siobhan",GBR,Great Britain,1.8200000000000014
F-200-MEDLEY-LCM,"COUTTS, Alicia",AUS,Australia,1.460000000000001
F-200-MEDLEY-LCM,"LEVERENZ, Caitlin",USA,United States of America,0.2900000000000001
F-200-MEDLEY-LCM,"DI RADO, Maya",USA,United States of America,0.25000000000000006
F-200-MEDLEY-LCM,"MUFFAT, Camille",FRA,France,0.05
F-200-MEDLEY-LCM,"BELMONTE, Mireia",ESP,Spain,0.04
F-200-MEDLEY-LCM,"BELIAKOVA, Viktoriia",RUS,Russian Federation,0.01
F-200-MEDLEY-LCM,"CHEN, Xinyi",CHN,People's Republic of China,0.01
F-200-FREESTYLE-LCM,"SCHMITT, Allison",USA,United States of America,33.640000000001876
F-200-FREESTYLE-LCM,"PELLEGRINI, Federica",ITA,Italy,29.630000000001832
F-200-FREESTYLE-LCM,"PANG, Jiaying",CHN,People's Republic of China,16.149999999999725
F-200-FREESTYLE-LCM,"SJOESTROEM, Sarah",SWE,Sweden,13.269999999999762
F-200-FREESTYLE-LCM,"ISAKOVIC, Sara",SLO,Slovenia,3.149999999999977
F-200-FREESTYLE-LCM,"LEDECKY, Katie",USA,United States of America,2.7499999999999853
F-200-FREESTYLE-LCM,"MUFFAT, Camille",FRA,France,0.6000000000000003
F-200-FREESTYLE-LCM,"HEEMSKERK, Femke",NED,Netherlands,0.35000000000000014
F-200-FREESTYLE-LCM,"FRANKLIN, Missy",USA,United States of America,0.23000000000000007
F-200-FREESTYLE-LCM,"VOLLMER, Dana",USA,United States of America,0.19000000000000003
F-200-FREESTYLE-LCM,"MCKEON, Emma",AUS,Australia,0.03
F-200-FREESTYLE-LCM,"YANG, Yu",CHN,People's Republic of China,0.01
F-200-BUTTERFLY-LCM,"DESCENZA, Mary",USA,United States of America,62.799999999996075
F-200-BUTTERFLY-LCM,"LIU, Zige",CHN,People's Republic of China,23.630000000000894
F-200-BUTTERFLY-LCM,"HOSSZU, Katinka",HUN,Hungary,7.799999999999878
F-200-BUTTERFLY-LCM,"JIAO, Liuyang",CHN,People's Republic of China,3.619999999999967
F-200-BUTTERFLY-LCM,"SCHIPPER, Jess",AUS,Australia,1.8500000000000014
F-200-BUTTERFLY-LCM,"GONG, Jie",CHN,People's Republic of China,0.09999999999999999
F-200-BUTTERFLY-LCM,"BELMONTE, Mireia",ESP,Spain,0.07
F-200-BUTTERFLY-LCM,"MONGEL, Aurore",FRA,France,0.07
F-200-BUTTERFLY-LCM,"GROVES, Madeline",AUS,Australia,0.04
F-200-BUTTERFLY-LCM,"GANDY, Ellen",GBR,Great Britain,0.01
F-200-BUTTERFLY-LCM,"HENTKE, Franziska",GER,Germany,0.01
F-200-BREASTSTROKE-LCM,"GUNES, Viktoria",TUR,Turkey,34.650000000001675
F-200-BREASTSTROKE-LCM,"EFIMOVA, Yuliya",RUS,Russian Federation,13.76999999999975
F-200-BREASTSTROKE-LCM,"PIERSE, Annamay",CAN,Canada,10.859999999999813
F-200-BREASTSTROKE-LCM,"SUZUKI, Satomi",JPN,Japan,9.919999999999833
F-200-BREASTSTROKE-LCM,"PEDERSEN, Rikke",DEN,Denmark,9.259999999999847
F-200-BREASTSTROKE-LCM,"SONI, Rebecca",USA,United States of America,7.189999999999891
F-200-BREASTSTROKE-LCM,"KANETO, Rie",JPN,Japan,7.129999999999892
F-200-BREASTSTROKE-LCM,"JONES, Leisel",AUS,Australia,4.539999999999948
F-200-BREASTSTROKE-LCM,"WATANABE, Kanako",JPN,Japan,1.370000000000001
F-200-BREASTSTROKE-LCM,"MCKEOWN, Taylor",AUS,Australia,0.4100000000000002
F-200-BREASTSTROKE-LCM,"HIGL, Nadja",SRB,Serbia,0.2900000000000001
F-200-BREASTSTROKE-LCM,"SUMRALL, Micah",USA,United States of America,0.2800000000000001
F-200-BREASTSTROKE-LCM,"SHI, Jinglin",CHN,People's Republic of China,0.15
F-200-BREASTSTROKE-LCM,"TUTTON, Chloe",GBR,Great Britain,0.09
F-200-BREASTSTROKE-LCM,"JUKIC, Mirna",AUT,Austria,0.07
F-200-BREASTSTROKE-LCM,"HOSTMAN, Joline",SWE,Sweden,0.02
F-200-BACKSTROKE-LCM,"ZUEVA, Anastasia",RUS,Russian Federation,35.99000000000141
F-200-BACKSTROKE-LCM,"COVENTRY, Kirsty",ZIM,Zimbabwe,33.71000000000186
F-200-BACKSTROKE-LCM,"FRANKLIN, Missy",USA,United States of America,21.82000000000061
F-200-BACKSTROKE-LCM,"HOELZER, Margaret",USA,United States of America,3.2999999999999736
F-200-BACKSTROKE-LCM,"PELTON, Elizabeth",USA,United States of America,1.5700000000000012
F-200-BACKSTROKE-LCM,"ZHAO, Jing",CHN,People's Republic of China,1.360000000000001
F-200-BACKSTROKE-LCM,"BEISEL, Elizabeth",USA,United States of America,1.2200000000000009
F-200-BACKSTROKE-LCM,"SEEBOHM, Emily",AUS,Australia,0.48000000000000026
F-200-BACKSTROKE-LCM,"FESIKOVA, Anastasiia",RUS,Russian Federation,0.26000000000000006
F-200-BACKSTROKE-LCM,"MANAUDOU, Laure",FRA,France,0.15
F-200-BACKSTROKE-LCM,"SPOFFORTH, Gemma",GBR,Great Britain,0.09999999999999999
F-200-BACKSTROKE-LCM,"HOCKING, Belinda",AUS,Australia,0.03
F-200-BACKSTROKE-LCM,"HOSSZU, Katinka",HUN,Hungary,0.01
F-1500-FREESTYLE-LCM,"LEDECKY, Katie",USA,United States of America,23.360000000000852
F-1500-FREESTYLE-LCM,"FILIPPI, Alessia",ITA,Italy,21.080000000000496
F-1500-FREESTYLE-LCM,"BOYLE, Lauren",NZL,New Zealand,13.619999999999754
F-1500-FREESTYLE-LCM,"KAPAS, Boglarka",HUN,Hungary,8.539999999999862
F-1500-FREESTYLE-LCM,"FRIIS, Lotte",DEN,Denmark,7.909999999999876
F-1500-FREESTYLE-LCM,"ZIEGLER, Kate",USA,United States of America,6.509999999999906
F-1500-FREESTYLE-LCM,"EVANS, Janet",USA,United States of America,4.609999999999946
F-1500-FREESTYLE-LCM,"POTEC, Camelia",ROU,Romania,2.859999999999983
F-1500-FREESTYLE-LCM,"RIGAMONTI, Flavia",SUI,Switzerland,1.7500000000000013
F-1500-FREESTYLE-LCM,"CARLIN, Jaz",GBR,Great Britain,1.380000000000001
F-1500-FREESTYLE-LCM,"KOBRICH, Kristel",CHI,Chile,1.350000000000001
F-1500-FREESTYLE-LCM,"PEIRSOL, Hayley",USA,United States of America,1.260000000000001
F-1500-FREESTYLE-LCM,"ASHWOOD, Jessica",AUS,Australia,0.9900000000000007
F-1500-FREESTYLE-LCM,"XU, Danlu",CHN,People's Republic of China,0.6800000000000004
F-1500-FREESTYLE-LCM,"BELMONTE, Mireia",ESP,Spain,0.6600000000000004
F-1500-FREESTYLE-LCM,"SHIBATA, Ai",JPN,Japan,0.5700000000000003
F-1500-FREESTYLE-LCM,"MACLEAN, Brittany",CAN,Canada,0.5600000000000003
F-1500-FREESTYLE-LCM,"SHAO, Yiwen",CHN,People's Republic of China,0.5000000000000002
F-1500-FREESTYLE-LCM,"VILLAECIJA, Erika",ESP,Spain,0.35000000000000014
F-1500-FREESTYLE-LCM,"LI, Xuanxu",CHN,People's Republic of China,0.3300000000000001
F-1500-FREESTYLE-LCM,"STOCKBAUER, Hannah",GER,Germany,0.3100000000000001
F-1500-FREESTYLE-LCM,"VILAS, Maria",ESP,Spain,0.3000000000000001
F-1500-FREESTYLE-LCM,"GORMAN, Melissa",AUS,Australia,0.2800000000000001
F-1500-FREESTYLE-LCM,"MURPHY, Grainne",IRL,Ireland,0.24000000000000007
F-100-FREESTYLE-LCM,"STEFFEN, Britta",GER,Germany,99.00000000001374
F-100-FREESTYLE-LCM,"CAMPBELL, Cate",AUS,Australia,0.6100000000000003
